Model,Training_Rate,Activation,MSE,MAE
fcnn,1e-05,relu,6189.298828125,68.13993072509766
fcnn,1e-05,relu,6231.18701171875,68.36769104003906
fcnn,1e-05,relu,6153.98681640625,67.78833770751953
fcnn,1e-05,relu,6243.6494140625,68.43342590332031
fcnn,1e-05,relu,6226.8046875,68.34690856933594
fcnn,1e-06,relu,6240.17822265625,68.41996765136719
fcnn,1e-06,relu,6221.49365234375,68.25082397460938
fcnn,1e-06,relu,6076.7060546875,67.20258331298828
fcnn,1e-06,relu,6223.05224609375,68.3241195678711
fcnn,1e-06,relu,6238.32421875,68.46814727783203
fcnn,1e-06,relu,6250.140625,68.48929595947266
fcnn,1e-06,relu,6252.6279296875,68.509765625
fcnn,1e-06,relu,6139.62060546875,67.6572265625
fcnn,1e-06,relu,6210.72998046875,68.20098876953125
fcnn,1e-06,relu,6219.8740234375,68.22433471679688
fcnn,1e-06,relu,6248.31103515625,68.4671630859375
fcnn,1e-06,relu,6173.427734375,67.82711791992188
fcnn,1e-06,relu,6219.9970703125,68.32951354980469
fcnn,1e-06,relu,6188.5166015625,68.0040512084961
fcnn,1e-06,relu,6226.28125,68.30059814453125
fcnn,1e-06,relu,6230.1044921875,68.29319763183594
fcnn,1e-06,relu,6252.54638671875,68.50911712646484
fcnn,1e-06,relu,6193.25341796875,68.21460723876953
fcnn,1e-06,relu,6085.4853515625,67.67314910888672
fcnn,1e-06,relu,6142.41357421875,67.8379135131836
fcnn,1e-06,relu,6249.802734375,68.48284912109375
fcnn,1e-06,relu,6251.91943359375,68.50313568115234
fcnn,1e-06,relu,6045.6923828125,67.55677795410156
fcnn,1e-06,relu,6134.01611328125,67.62566375732422
fcnn,1e-06,relu,6111.42333984375,67.662841796875
fcnn,1e-06,relu,6156.6943359375,67.80055236816406
fcnn,1e-06,relu,6084.818359375,67.26915740966797
fcnn,1e-06,relu,6249.93408203125,68.48680114746094
fcnn,1e-06,relu,6177.81494140625,68.02239990234375
fcnn,1e-06,relu,6223.28369140625,68.28683471679688
fcnn,1e-06,relu,6204.83837890625,68.26194763183594
fcnn,1e-06,relu,6245.1845703125,68.43981170654297
fcnn,1e-06,relu,6196.32568359375,68.04793548583984
fcnn,1e-06,relu,6247.22705078125,68.46440887451172
fcnn,1e-06,relu,6229.837890625,68.34107208251953
fcnn,1e-06,relu,6248.673828125,68.47911071777344
fcnn,1e-06,relu,6246.490234375,68.4570541381836
fcnn,1e-06,relu,6233.31591796875,68.41783142089844
fcnn,1e-06,relu,6251.650390625,68.50479888916016
fcnn,1e-06,relu,6130.97265625,67.82782745361328
fcnn,1e-06,relu,6206.50244140625,68.13164520263672
fcnn,1e-06,relu,6186.25439453125,67.95669555664062
fcnn,1e-06,relu,6237.7724609375,68.39482879638672
fcnn,1e-06,relu,6252.6181640625,68.5096664428711
fcnn,1e-06,relu,6228.44189453125,68.3219985961914
fcnn,1e-06,relu,6250.9443359375,68.49506378173828
fcnn,1e-06,relu,6109.767578125,67.51932525634766
fcnn,1e-06,relu,6106.2861328125,67.73573303222656
fcnn,1e-06,relu,6199.86669921875,68.07232666015625
fcnn,1e-06,relu,6228.3486328125,68.30071258544922
fcnn,1e-06,relu,6141.9638671875,67.92239379882812
fcnn,1e-06,relu,6251.724609375,68.50328063964844
fcnn,1e-06,relu,6170.9453125,67.91020965576172
fcnn,1e-06,relu,6197.90771484375,68.21353149414062
fcnn,1e-06,relu,6228.01513671875,68.33126068115234
fcnn,1e-06,relu,6222.6611328125,68.263916015625
fcnn,1e-06,relu,6239.19287109375,68.41213989257812
fcnn,1e-06,relu,6201.078125,68.10675811767578
fcnn,1e-06,relu,6251.7314453125,68.50415802001953
fcnn,1e-06,relu,6226.4599609375,68.40135955810547
fcnn,1e-06,relu,6238.55224609375,68.39495849609375
fcnn,1e-06,relu,6114.68798828125,67.62957000732422
fcnn,1e-06,relu,6201.94921875,68.15369415283203
fcnn,1e-06,relu,6248.53271484375,68.47447967529297
fcnn,1e-06,relu,6170.10400390625,68.05842590332031
fcnn,1e-06,relu,6162.46728515625,67.89405059814453
fcnn,1e-06,relu,6076.98974609375,67.45401000976562
fcnn,1e-06,relu,6170.947265625,68.05484771728516
fcnn,1e-06,relu,6171.3330078125,67.97775268554688
fcnn,1e-06,relu,6137.97509765625,67.58477783203125
fcnn,1e-06,relu,6251.51904296875,68.50064086914062
fcnn,1e-06,relu,6239.2705078125,68.41637420654297
fcnn,1e-06,relu,6224.48046875,68.3316421508789
fcnn,1e-06,relu,6146.13623046875,67.88922882080078
fcnn,1e-06,relu,6208.84912109375,68.13939666748047
fcnn,1e-06,relu,6162.54736328125,67.93765258789062
fcnn,1e-06,relu,6072.5341796875,67.17748260498047
fcnn,1e-06,relu,6245.38720703125,68.44676208496094
fcnn,1e-06,relu,6252.6279296875,68.509765625
fcnn,1e-06,relu,6218.88720703125,68.21880340576172
fcnn,1e-06,relu,6191.7744140625,68.01622772216797
fcnn,1e-06,relu,6192.369140625,68.03092956542969
fcnn,1e-06,relu,6246.53955078125,68.45624542236328
fcnn,1e-06,relu,6194.931640625,68.0272445678711
fcnn,1e-06,relu,6191.0126953125,68.18405151367188
fcnn,1e-06,relu,6250.001953125,68.4863052368164
fcnn,1e-06,relu,5954.09521484375,66.51840209960938
fcnn,1e-06,relu,6252.57275390625,68.50927734375
fcnn,1e-06,relu,6176.1279296875,68.0997085571289
fcnn,1e-06,relu,6087.94677734375,67.750244140625
fcnn,1e-06,relu,6251.60791015625,68.49990844726562
fcnn,1e-06,relu,6242.09375,68.40064239501953
fcnn,1e-06,relu,6016.7265625,67.2386474609375
fcnn,1e-06,relu,6230.255859375,68.32633972167969
fcnn,1e-06,relu,6117.732421875,67.68218994140625
fcnn,1e-06,relu,6252.6279296875,68.509765625
fcnn,1e-06,relu,6224.06201171875,68.34098052978516
fcnn,1e-06,relu,6229.56640625,68.43952178955078
fcnn,1e-06,relu,6210.9931640625,68.24250793457031
fcnn,1e-06,relu,6234.33056640625,68.3889389038086
cnn,0.1,relu,500.934814453125,15.113626480102539
cnn,0.1,relu,436.87969970703125,14.305099487304688
cnn,0.1,relu,3209.541015625,52.737586975097656
cnn,0.1,relu,6252.6279296875,68.509765625
cnn,0.1,relu,463.70928955078125,14.471334457397461
cnn,0.1,relu,1672.965087890625,32.331298828125
cnn,0.1,relu,480.49908447265625,16.37053871154785
cnn,0.1,relu,492.1279602050781,15.295247077941895
cnn,0.1,relu,494.45977783203125,17.83009147644043
cnn,0.1,relu,457.3884582519531,15.809106826782227
cnn,0.1,relu,495.6524658203125,16.80976104736328
cnn,0.1,relu,602.040283203125,16.924034118652344
cnn,0.1,relu,517.5438842773438,15.187642097473145
cnn,0.1,relu,632.2218627929688,19.867639541625977
cnn,0.1,relu,505.5279235839844,14.733256340026855
cnn,0.1,relu,674.4099731445312,18.299715042114258
cnn,0.1,relu,477.74884033203125,14.951391220092773
cnn,0.1,relu,516.9358520507812,14.917407989501953
cnn,0.1,relu,6252.6279296875,68.509765625
cnn,0.1,relu,497.59637451171875,14.780122756958008
cnn,0.1,relu,602.204833984375,17.321754455566406
cnn,0.1,relu,776.6276245117188,22.163009643554688
cnn,0.1,relu,939.8939208984375,24.849058151245117
cnn,0.1,relu,908.390625,19.88626480102539
cnn,0.1,relu,6252.6279296875,68.509765625
cnn,0.1,relu,638.943603515625,17.667381286621094
cnn,0.1,relu,679.6909790039062,20.492395401000977
cnn,0.1,relu,446.36224365234375,14.402548789978027
cnn,0.1,relu,500.74639892578125,15.034095764160156
cnn,0.1,relu,514.4461059570312,16.677188873291016
cnn,0.1,relu,3746.870849609375,56.105438232421875
cnn,0.1,relu,6252.6279296875,68.509765625
cnn,0.1,relu,1257.4422607421875,31.744739532470703
cnn,0.1,relu,701.037353515625,21.228923797607422
cnn,0.1,relu,673.754150390625,17.94788360595703
cnn,0.1,relu,582.6243896484375,17.52068328857422
cnn,0.1,relu,457.58837890625,14.206903457641602
cnn,0.1,relu,474.1385192871094,15.81676197052002
cnn,0.1,relu,584.73974609375,18.898696899414062
cnn,0.1,relu,597.7637329101562,16.235254287719727
cnn,0.1,relu,538.9417114257812,16.154937744140625
cnn,0.1,relu,473.12139892578125,15.346708297729492
cnn,0.1,relu,573.5169067382812,15.545876502990723
cnn,0.1,relu,540.5114135742188,17.771175384521484
cnn,0.1,relu,1096.2467041015625,25.879179000854492
cnn,0.1,relu,478.4608154296875,14.865508079528809
cnn,0.1,relu,427.32501220703125,14.94277286529541
cnn,0.1,relu,443.1502990722656,14.402621269226074
cnn,0.1,relu,465.24249267578125,14.40936279296875
cnn,0.1,relu,631.95703125,17.834985733032227
cnn,0.1,relu,511.5129699707031,16.86663246154785
cnn,0.1,relu,487.37615966796875,14.563265800476074
cnn,0.1,relu,437.0987243652344,14.65291976928711
cnn,0.1,relu,1100.1014404296875,29.391504287719727
cnn,0.1,relu,6527.27734375,76.28485870361328
cnn,0.1,relu,405.70367431640625,14.156157493591309
cnn,0.1,relu,450.6748352050781,14.661028861999512
cnn,0.1,relu,988.7099609375,27.900598526000977
cnn,0.1,relu,927.4507446289062,23.714553833007812
cnn,0.1,relu,3933.930908203125,55.5461311340332
cnn,0.1,relu,492.44549560546875,15.233299255371094
cnn,0.1,relu,462.4175720214844,15.50562858581543
cnn,0.1,relu,935.5993041992188,23.077499389648438
cnn,0.1,relu,753.8377075195312,20.064208984375
cnn,0.1,relu,2304.832763671875,42.93407440185547
cnn,0.1,relu,1578.1617431640625,33.411136627197266
cnn,0.1,relu,582.5458374023438,17.58534049987793
cnn,0.1,relu,593.9183959960938,16.34607696533203
cnn,0.1,relu,637.4244995117188,17.769014358520508
cnn,0.1,relu,477.0278625488281,14.56424617767334
cnn,0.1,relu,877.5429077148438,21.131216049194336
cnn,0.1,relu,1157.625244140625,24.87114906311035
cnn,0.1,relu,492.9341125488281,14.820637702941895
cnn,0.1,relu,576.8991088867188,15.290468215942383
cnn,0.1,relu,877.2554931640625,24.333396911621094
cnn,0.1,relu,431.0150146484375,14.042977333068848
cnn,0.1,relu,2768.878662109375,48.58816146850586
cnn,0.1,relu,977.8637084960938,22.963289260864258
cnn,0.1,relu,2533.333984375,46.02024459838867
cnn,0.1,relu,1010.9376220703125,25.061372756958008
cnn,0.1,relu,782.533935546875,21.350860595703125
cnn,0.1,relu,420.72503662109375,14.846325874328613
cnn,0.1,relu,2823.018310546875,45.86063766479492
cnn,0.1,relu,448.9964294433594,16.170629501342773
cnn,0.1,relu,466.2492370605469,16.27250862121582
cnn,0.1,relu,2611.588623046875,46.36845397949219
cnn,0.1,relu,3027.3603515625,48.46257019042969
cnn,0.1,relu,2164.525146484375,39.8758430480957
cnn,0.1,relu,616.8485717773438,20.181028366088867
cnn,0.1,relu,473.7659912109375,14.778026580810547
cnn,0.1,relu,770.484130859375,22.642494201660156
cnn,0.1,relu,681.80859375,17.979881286621094
cnn,0.1,relu,844.9793090820312,25.24113655090332
cnn,0.1,relu,451.9089050292969,15.120153427124023
cnn,0.1,relu,483.4828796386719,17.233694076538086
cnn,0.1,relu,6252.6279296875,68.509765625
cnn,0.1,relu,459.7691955566406,14.214356422424316
cnn,0.1,relu,557.882568359375,16.002519607543945
cnn,0.1,relu,974.0489501953125,23.97221565246582
cnn,0.1,relu,1697.24560546875,37.891845703125
cnn,0.01,relu,495.8976135253906,17.172761917114258
cnn,0.01,relu,561.3617553710938,16.93454360961914
cnn,0.01,relu,499.41107177734375,15.011920928955078
cnn,0.01,relu,6252.6279296875,68.509765625
cnn,0.01,relu,616.3826904296875,20.458213806152344
cnn,0.01,relu,533.8258056640625,16.455671310424805
cnn,0.01,relu,526.4033813476562,15.335474014282227
cnn,0.01,relu,2598.4443359375,43.04402160644531
cnn,0.01,relu,448.20330810546875,14.192943572998047
cnn,0.01,relu,439.9098815917969,14.671531677246094
cnn,0.01,relu,427.2203369140625,13.76661205291748
cnn,0.01,relu,499.6427917480469,14.994547843933105
cnn,0.01,relu,488.2742004394531,14.864447593688965
cnn,0.01,relu,475.59307861328125,15.144227027893066
cnn,0.01,relu,520.8055419921875,16.433799743652344
cnn,0.01,relu,2525.8525390625,35.89944839477539
cnn,0.01,relu,1441.6019287109375,23.155473709106445
cnn,0.01,relu,414.0466003417969,14.721983909606934
cnn,0.01,relu,489.064208984375,14.214908599853516
cnn,0.01,relu,485.0635986328125,16.114398956298828
cnn,0.01,relu,466.8959655761719,15.135625839233398
cnn,0.01,relu,2019.7607421875,31.106645584106445
cnn,0.01,relu,601.2946166992188,17.056692123413086
cnn,0.01,relu,558.8351440429688,16.053590774536133
cnn,0.01,relu,1409.26171875,26.193159103393555
cnn,0.01,relu,6252.6279296875,68.509765625
cnn,0.01,relu,455.5927429199219,14.654972076416016
cnn,0.01,relu,6252.6279296875,68.509765625
cnn,0.01,relu,441.9059753417969,14.6565523147583
cnn,0.01,relu,516.7083740234375,15.247557640075684
cnn,0.01,relu,510.2990417480469,14.90236759185791
cnn,0.01,relu,429.0104064941406,14.459650039672852
cnn,0.01,relu,683.90380859375,20.516098022460938
cnn,0.01,relu,2655.14794921875,39.38433837890625
cnn,0.01,relu,6252.6279296875,68.509765625
cnn,0.01,relu,427.45526123046875,14.974799156188965
cnn,0.01,relu,540.2323608398438,15.512043952941895
cnn,0.01,relu,473.44122314453125,15.204416275024414
cnn,0.01,relu,703.5183715820312,19.418615341186523
cnn,0.01,relu,491.5055847167969,17.13312339782715
cnn,0.01,relu,1756.3280029296875,32.27663040161133
cnn,0.01,relu,460.1510009765625,14.343870162963867
cnn,0.01,relu,411.46014404296875,14.379561424255371
cnn,0.01,relu,6252.6279296875,68.509765625
cnn,0.01,relu,437.36151123046875,14.344247817993164
cnn,0.01,relu,458.0426330566406,14.444307327270508
cnn,0.01,relu,523.949462890625,15.295530319213867
cnn,0.01,relu,450.5660705566406,14.717371940612793
cnn,0.01,relu,467.5864562988281,15.2239990234375
cnn,0.01,relu,835.2965087890625,22.097251892089844
cnn,0.01,relu,475.56024169921875,14.332901954650879
cnn,0.01,relu,1855.2060546875,33.60485076904297
cnn,0.01,relu,508.195556640625,15.362533569335938
cnn,0.01,relu,604.0916137695312,16.884876251220703
cnn,0.01,relu,640.3911743164062,17.781688690185547
cnn,0.01,relu,472.70404052734375,15.86521053314209
cnn,0.01,relu,723.28125,20.200645446777344
cnn,0.01,relu,846.7847900390625,22.444454193115234
cnn,0.01,relu,465.2730407714844,15.698304176330566
cnn,0.01,relu,859.875244140625,23.30999183654785
cnn,0.01,relu,464.2291564941406,14.73187255859375
cnn,0.01,relu,678.1846923828125,19.24105453491211
cnn,0.01,relu,551.5504760742188,18.069923400878906
cnn,0.01,relu,461.7527770996094,15.553298950195312
cnn,0.01,relu,534.9290771484375,15.927207946777344
cnn,0.01,relu,489.2268371582031,16.98285675048828
cnn,0.01,relu,505.91412353515625,14.910175323486328
cnn,0.01,relu,1201.0018310546875,22.829652786254883
cnn,0.01,relu,494.5234680175781,15.323151588439941
cnn,0.01,relu,628.6695556640625,17.584030151367188
cnn,0.01,relu,483.1759033203125,15.201878547668457
cnn,0.01,relu,1658.0098876953125,31.0014705657959
cnn,0.01,relu,2918.645751953125,50.88257598876953
cnn,0.01,relu,620.793212890625,19.12230110168457
cnn,0.01,relu,1256.32861328125,27.61890411376953
cnn,0.01,relu,436.03753662109375,14.533500671386719
cnn,0.01,relu,462.8240051269531,14.387639045715332
cnn,0.01,relu,453.7752685546875,14.315583229064941
cnn,0.01,relu,507.2268981933594,16.80924415588379
cnn,0.01,relu,2465.12060546875,37.64163589477539
cnn,0.01,relu,485.2186279296875,15.01171875
cnn,0.01,relu,464.5755920410156,14.189191818237305
cnn,0.01,relu,570.03955078125,17.22268295288086
cnn,0.01,relu,490.9906921386719,15.218092918395996
cnn,0.01,relu,682.9774780273438,17.998197555541992
cnn,0.01,relu,625.92333984375,18.542861938476562
cnn,0.01,relu,556.0924072265625,16.398418426513672
cnn,0.01,relu,1663.334228515625,30.05345344543457
cnn,0.01,relu,528.1219482421875,15.007463455200195
cnn,0.01,relu,520.4826049804688,15.9013090133667
cnn,0.01,relu,420.77740478515625,14.245509147644043
cnn,0.01,relu,530.9847412109375,15.950448036193848
cnn,0.01,relu,500.7551574707031,15.064672470092773
cnn,0.01,relu,440.08721923828125,15.094122886657715
cnn,0.01,relu,446.2147521972656,14.402979850769043
cnn,0.01,relu,474.10528564453125,16.4140682220459
cnn,0.01,relu,6252.6279296875,68.509765625
cnn,0.01,relu,471.9958801269531,15.56352424621582
cnn,0.01,relu,6252.6279296875,68.509765625
cnn,0.01,relu,529.3137817382812,15.474669456481934
cnn,0.001,relu,531.8233642578125,16.68132972717285
cnn,0.001,relu,6252.6279296875,68.509765625
cnn,0.001,relu,472.0845031738281,15.542865753173828
cnn,0.001,relu,492.78350830078125,14.833647727966309
cnn,0.001,relu,581.9736328125,19.29839324951172
cnn,0.001,relu,524.7272338867188,16.000606536865234
cnn,0.001,relu,455.12518310546875,15.298477172851562
cnn,0.001,relu,507.63360595703125,15.826370239257812
cnn,0.001,relu,475.14251708984375,15.54670524597168
cnn,0.001,relu,532.1729125976562,16.25664520263672
cnn,0.001,relu,516.59912109375,15.95079231262207
cnn,0.001,relu,497.832763671875,17.001310348510742
cnn,0.001,relu,466.5590515136719,14.898526191711426
cnn,0.001,relu,463.0824890136719,15.40488052368164
cnn,0.001,relu,6252.6279296875,68.509765625
cnn,0.001,relu,491.9535217285156,15.11275577545166
cnn,0.001,relu,521.5211181640625,16.995426177978516
cnn,0.001,relu,461.451416015625,15.666780471801758
cnn,0.001,relu,458.23150634765625,15.362102508544922
cnn,0.001,relu,511.30352783203125,16.43954086303711
cnn,0.001,relu,474.3359680175781,15.677729606628418
cnn,0.001,relu,488.6156311035156,15.923336029052734
cnn,0.001,relu,449.54681396484375,14.154640197753906
cnn,0.001,relu,518.9774780273438,15.991801261901855
cnn,0.001,relu,426.3202209472656,14.544466972351074
cnn,0.001,relu,440.9762878417969,14.500070571899414
cnn,0.001,relu,532.598876953125,16.97346305847168
cnn,0.001,relu,458.3014221191406,15.050346374511719
cnn,0.001,relu,535.3590087890625,16.780662536621094
cnn,0.001,relu,434.49658203125,14.631542205810547
cnn,0.001,relu,459.3329772949219,15.185851097106934
cnn,0.001,relu,6252.6279296875,68.509765625
cnn,0.001,relu,479.009033203125,15.373919486999512
cnn,0.001,relu,6252.6279296875,68.509765625
cnn,0.001,relu,561.8292236328125,18.1669864654541
cnn,0.001,relu,444.576904296875,15.169587135314941
cnn,0.001,relu,549.858154296875,17.90304946899414
cnn,0.001,relu,465.6963195800781,15.3112211227417
cnn,0.001,relu,425.31707763671875,14.73747444152832
cnn,0.001,relu,483.4849548339844,16.09412956237793
cnn,0.001,relu,561.8959350585938,16.70695686340332
cnn,0.001,relu,1109.1131591796875,23.71965789794922
cnn,0.001,relu,468.5501708984375,15.094446182250977
cnn,0.001,relu,500.9360656738281,16.839115142822266
cnn,0.001,relu,490.8653564453125,16.196529388427734
cnn,0.001,relu,484.56927490234375,15.425143241882324
cnn,0.001,relu,466.3005065917969,15.167683601379395
cnn,0.001,relu,428.06512451171875,14.304756164550781
cnn,0.001,relu,468.0707702636719,14.788581848144531
cnn,0.001,relu,452.9765930175781,15.168170928955078
cnn,0.001,relu,489.12274169921875,15.738130569458008
cnn,0.001,relu,564.0825805664062,18.98796844482422
cnn,0.001,relu,535.3760375976562,15.812592506408691
cnn,0.001,relu,452.1725158691406,14.667932510375977
cnn,0.001,relu,497.5509033203125,15.154529571533203
cnn,0.001,relu,439.8250732421875,14.91583251953125
cnn,0.001,relu,515.8493041992188,16.411962509155273
cnn,0.001,relu,455.20562744140625,15.235652923583984
cnn,0.001,relu,6252.6279296875,68.509765625
cnn,0.001,relu,567.2685546875,17.101282119750977
cnn,0.001,relu,465.59210205078125,15.0270414352417
cnn,0.001,relu,527.3753662109375,16.06482696533203
cnn,0.001,relu,479.5181579589844,16.124448776245117
cnn,0.001,relu,458.0324401855469,14.92630672454834
cnn,0.001,relu,438.4687805175781,14.761423110961914
cnn,0.001,relu,510.79559326171875,16.00210952758789
cnn,0.001,relu,572.2894287109375,16.289567947387695
cnn,0.001,relu,413.7008056640625,13.841081619262695
cnn,0.001,relu,459.8090515136719,15.808171272277832
cnn,0.001,relu,485.7408142089844,15.206992149353027
cnn,0.001,relu,526.9944458007812,16.587547302246094
cnn,0.001,relu,523.9034423828125,16.46963882446289
cnn,0.001,relu,494.20233154296875,15.891373634338379
cnn,0.001,relu,532.7360229492188,16.68118667602539
cnn,0.001,relu,456.6180419921875,14.803277969360352
cnn,0.001,relu,459.5113220214844,15.726788520812988
cnn,0.001,relu,443.4802551269531,15.072460174560547
cnn,0.001,relu,674.7952270507812,21.531417846679688
cnn,0.001,relu,524.0203247070312,16.42830467224121
cnn,0.001,relu,513.8584594726562,16.49848175048828
cnn,0.001,relu,458.3232421875,15.783336639404297
cnn,0.001,relu,481.62554931640625,16.322128295898438
cnn,0.001,relu,476.79400634765625,16.139575958251953
cnn,0.001,relu,1446.5982666015625,29.422578811645508
cnn,0.001,relu,482.4879150390625,15.516695976257324
cnn,0.001,relu,621.57568359375,16.405231475830078
cnn,0.001,relu,457.9687805175781,15.093907356262207
cnn,0.001,relu,472.7545471191406,15.357548713684082
cnn,0.001,relu,6252.6279296875,68.509765625
cnn,0.001,relu,424.02545166015625,14.37044906616211
cnn,0.001,relu,483.5373840332031,15.65042781829834
cnn,0.001,relu,433.04425048828125,14.946328163146973
cnn,0.001,relu,466.1230163574219,15.026803016662598
cnn,0.001,relu,465.8836364746094,15.92325210571289
cnn,0.001,relu,6252.6279296875,68.509765625
cnn,0.001,relu,6252.6279296875,68.509765625
